state,district,sub_centres,phcs,chcs,sub_divisional_hospital,district_hospital,year,lgd_matched_name,district_census2011_code,match_type,population,sub_centres_per_100k,phcs_per_100k,chcs_per_100k,sub_divisional_hospital_per_100k,district_hospital_per_100k,sub_centres_per_100k_norm,phcs_per_100k_norm,chcs_per_100k_norm,sub_divisional_hospital_per_100k_norm,district_hospital_per_100k_norm,D_HAI_v1
Rajasthan,Kota,188,63,13,0,0,2019-20,Kota,127.0,exact,1951014.0,9.63601491327074,3.2290901039151945,0.6663201801729767,0.0,0.0,0.27262006906591724,0.3780186002703595,0.40580049889209124,0.0,0.0,0.21128783364567355
Rajasthan,Nagaur,798,131,32,3,1,2019-20,Nagaur,112.0,exact,3307743.0,24.125211662453825,3.9604044207787608,0.9674270340833615,0.09069628444531512,0.030232094815105047,0.6825453186659303,0.47342453162295717,0.5891797738600831,0.042719688319195294,0.13241022655024895,0.38405590780368304
Rajasthan,Pali,476,89,23,1,1,2019-20,Pali,118.0,exact,2037573.0,23.36112620259495,4.367941663930568,1.1287939131505964,0.04907799622393897,0.04907799622393897,0.6609279765682015,0.526591096733458,0.6874549904581222,0.023116676883069547,0.21495131708164567,0.42260841154489936
Rajasthan,Pratapgarh,203,32,8,0,1,2019-20,Pratapgarh,131.0,exact,867848.0,23.391192927793806,3.6872816437901568,0.9218204109475392,0.0,0.1152275513684424,0.6617786179146579,0.43779343250273184,0.5614045526196041,0.0,0.5046724772079904,0.4331298160489968
Rajasthan,Rajsamand,259,47,12,1,1,2019-20,Rajsamand,123.0,exact,1156597.0,22.393279595226343,4.06364533195227,1.0375264677324945,0.08646053897770789,0.08646053897770789,0.6335458677482304,0.48689315251150056,0.6318715397608046,0.04072457101883083,0.37867900400917526,0.4343428270097084
Rajasthan,Sawai Madhopur,266,39,14,1,1,2019-20,Sawai Madhopur,108.0,exact,1335551.0,19.91687326054939,2.920143072035437,1.0482564873973363,0.07487546338552403,0.07487546338552403,0.5634839103860504,0.3377139342253655,0.6384063070733965,0.035267778367630044,0.3279388057812843,0.3805621471667454
Rajasthan,Sikar,638,113,30,2,1,2019-20,Sikar,111.0,exact,2677333.0,23.829684241743557,4.220618055355834,1.1205180677935842,0.07470120451957227,0.037350602259786134,0.6741843202064998,0.5073715275794191,0.682414857689282,0.03518569910180516,0.16358779427138873,0.41254883976967893
Rajasthan,Sirohi,223,34,9,0,1,2019-20,Sirohi,117.0,exact,1036346.0,21.517910041627022,3.2807575848220574,0.8684358312764269,0.0,0.09649287014182523,0.6087800999169884,0.3847590455520856,0.5288924215026115,0.0,0.4226185077184647,0.3890100149380301
Rajasthan,Tonk,290,65,11,0,1,2019-20,Tonk,120.0,exact,1421326.0,20.403482381944748,4.573194326987616,0.7739251937979043,0.0,0.07035683579980948,0.5772509513751847,0.5533679846324157,0.47133381082172565,0.0,0.30814816586764754,0.38202018253939474
Rajasthan,Udaipur,624,115,29,1,0,2019-20,Udaipur,130.0,exact,3068420.0,20.336199086174645,3.7478572033815447,0.9451118165049113,0.03259006263810039,0.0,0.575347386789106,0.4456960094751164,0.5755894209101396,0.015350544145412514,0.0,0.3223966722639549
Tamil Nadu,Ariyalur,117,32,6,3,1,2019-20,Ariyalur,616.0,exact,754894.0,15.498864741274934,4.239005741203401,0.7948135764756377,0.39740678823781883,0.13246892941260627,0.4384905600748487,0.5097703515231781,0.48405519667180247,0.1871862142234539,0.5801860923520388,0.4399376829690643
Tamil Nadu,Chennai,0,144,15,3,1,2019-20,Chennai,603.0,exact,4646732.0,0.0,3.098952123772148,0.3228075128929321,0.06456150257858641,0.021520500859528804,0.0,0.3610410368429918,0.19659535111792742,0.030409705143313624,0.09425527445955566,0.1364602735127577
Tamil Nadu,Coimbatore,328,77,12,12,1,2019-20,Coimbatore,632.0,exact,3458045.0,9.485128157672905,2.226691671161017,0.3470168838173014,0.3470168838173014,0.028918073651441785,0.26835121330941947,0.24724752980444634,0.21133927617272977,0.1634516034348888,0.12665508979784823,0.20340894250386649
Tamil Nadu,Cuddalore,319,58,13,9,1,2019-20,Cuddalore,617.0,exact,2605914.0,12.241386323570158,2.225706604285483,0.49886527337433234,0.3453682661822301,0.03837425179802557,0.3463306787122347,0.24711901977731057,0.30381756824878126,0.16267507293026554,0.1680711642824744,0.2456027007902133
Tamil Nadu,Dharmapuri,218,43,8,3,1,2019-20,Dharmapuri,630.0,exact,1506843.0,14.46733335855162,2.853648323017063,0.5309113159101513,0.1990917434663067,0.06636391448876891,0.40930669523727986,0.3290391506010505,0.3233341616756479,0.09377602709771357,0.2906600090387652,0.2892232087300914
Tamil Nadu,Dindigul,311,59,14,12,1,2019-20,Dindigul,612.0,exact,2159775.0,14.399648111493097,2.7317660404440276,0.6482156706138371,0.5556134319547176,0.04630111932955979,0.40739175873148165,0.31313861041453817,0.3947745398563192,0.2617045757081178,0.20278917942841268,0.3159597328277739
Tamil Nadu,Erode,311,62,14,7,1,2019-20,Erode,610.0,exact,2251744.0,13.811516762118607,2.753421348075092,0.621740304404053,0.3108701522020265,0.04441002174314665,0.3907524726231249,0.31596372233375986,0.3786505845327807,0.14642580003173836,0.19450656913041628,0.285259829730364
Tamil Nadu,Kancheepuram,364,64,13,9,1,2019-20,Kancheepuram,604.0,exact,3998252.0,9.103978438577657,1.600699505683984,0.3251420870920592,0.22509836798681024,0.02501092977631225,0.2575678071317165,0.16558173414095495,0.1980171471296593,0.10602564570717404,0.10954262012499463,0.16734699084689988
Tamil Nadu,Kanniyakumari,267,38,9,8,1,2019-20,Kanniyakumari,629.0,exact,1870374.0,14.275219822345692,2.0316792256521956,0.4811871850228885,0.42772194224256754,0.05346524278032094,0.4038714602381281,0.2218065620015586,0.2930513070939531,0.2014652328001423,0.23416653567682189,0.2708722195621208
Tamil Nadu,Karur,168,29,8,6,1,2019-20,Karur,613.0,exact,1064493.0,15.782161085136305,2.724301615886624,0.7515314802445859,0.5636486101834394,0.09394143503057324,0.44650551952901524,0.3121648152070759,0.45769565246724797,0.26548929866142845,0.41144375773255437,0.3786598087194644
Tamil Nadu,Krishnagiri,239,51,10,6,1,2019-20,Krishnagiri,631.0,exact,1879809.0,12.71405765160184,2.713041590927589,0.5319689393975664,0.3191813636385399,0.05319689393975665,0.3597033946381939,0.31069585289702906,0.3239782726475257,0.15034053991655535,0.23299122410840678,0.2755418568415422
Tamil Nadu,Madurai,314,75,13,6,1,2019-20,Madurai,623.0,exact,3038252.0,10.334889930130878,2.468524664840178,0.42787760857229745,0.19748197318721422,0.03291366219786904,0.29239249128399203,0.27879662088842627,0.26058485423376815,0.09301779444233066,0.14415492855760484,0.21378933788122442
Tamil Nadu,Nagapattinam,258,47,11,11,1,2019-20,Nagapattinam,618.0,exact,1616450.0,15.96090197655356,2.9076061740233228,0.6805035726437564,0.6805035726437564,0.0618639611494324,0.4515624185273726,0.3360783933867176,0.41443842989266605,0.3205302257003516,0.27095115840267253,0.35871212518195605
Tamil Nadu,Namakkal,240,48,15,8,1,2019-20,Namakkal,609.0,exact,1726601.0,13.900142534378238,2.7800285068756474,0.8687589083986399,0.46333808447927455,0.05791726055990932,0.39325985398065744,0.3194348437209363,0.5290891810504622,0.21824111843635752,0.25366543862768526,0.34273808716321974
Tamil Nadu,Nilgiris,194,33,4,3,1,2019-20,The Nilgiris,611.0,fuzzy,735394.0,26.380416484224785,4.487390432883597,0.5439261130767996,0.4079445848075997,0.1359815282691999,0.7463490902252982,0.5421741651735239,0.3312603979511787,0.19214971838225495,0.595570537698159,0.4815007818860829
Tamil Nadu,Perambalur,90,25,4,12,1,2019-20,Perambalur,615.0,exact,565223.0,15.922918918727653,4.4230330329799035,0.7076852852767846,2.1230558558303536,0.17692132131919616,0.45048780999458876,0.5337782162147002,0.4309925623884894,1.0,0.7748782339006022,0.6380273644996761
Tamil Nadu,Pudukkottai,242,62,13,9,1,2019-20,Pudukkottai,621.0,exact,1618345.0,14.953548223648234,3.831074338290043,0.8032897806092025,0.5561236942679095,0.06179152158532328,0.4230625820116936,0.45655236504940666,0.4892173513963058,0.2619449190376589,0.27063388832418306,0.3802822211638496
Tamil Nadu,Ramanathapuram,244,48,11,11,1,2019-20,Ramanathapuram,626.0,exact,1353445.0,18.028069112523966,3.5465053991850426,0.8127408206465723,0.8127408206465723,0.07388552914968839,0.510046268173861,0.4194280205052286,0.49497319802430095,0.3828165040569313,0.32360310171451373,0.42617341849496715
Tamil Nadu,Salem,398,87,20,16,1,2019-20,Salem,608.0,exact,3482056.0,11.430028695690133,2.4985238606156823,0.5743733012909614,0.4594986410327691,0.02871866506454807,0.32337592256660186,0.2827102612299224,0.34980326147958146,0.2164326669837207,0.125781722063057,0.2596207668645767
Tamil Nadu,Sivaganga,275,40,12,13,1,2019-20,Sivaganga,622.0,exact,1339101.0,20.536165681304098,2.9870786445533235,0.896123593365997,0.97080055947983,0.0746769661138331,0.5810047988485239,0.34644622687905857,0.545754746858323,0.4572656705257233,0.32706942941570505,0.4515081745054668
Tamil Nadu,Thanjavur,309,63,14,5,1,2019-20,Thanjavur,620.0,exact,2405890.0,12.843479959599149,2.618573583995943,0.5819052408879875,0.20782330031713833,0.04156466006342767,0.3633649828427021,0.2983717290880065,0.3543903427913088,0.09788875772929491,0.18204448249919988,0.2592120589901024
Tamil Nadu,Theni,162,33,8,5,1,2019-20,Theni,624.0,exact,1245899.0,13.002659124054198,2.6486898215665957,0.6421066234100838,0.40131663963130243,0.08026332792626048,0.36786844565364335,0.30230063848853206,0.39105402458932725,0.18902782916860306,0.3515365210181564,0.32035749178365247
Tamil Nadu,Thiruvallur,303,54,14,8,1,2019-20,Thiruvallur,602.0,exact,3728104.0,8.127455671837481,1.4484574464660858,0.37552600463935554,0.21458628836534602,0.026823286045668252,0.22994023426998203,0.14572051289068008,0.22870182318362947,0.10107425472393831,0.11748035998995736,0.16458343701163744
Tamil Nadu,Thiruvarur,195,40,10,9,1,2019-20,Thiruvarur,619.0,exact,1264277.0,15.423835124739279,3.163863615331134,0.7909659038327835,0.7118693134495051,0.07909659038327835,0.4363678382415969,0.3695092715881168,0.4817118975725041,0.33530409079655804,0.3464264555947787,0.3938639107587109
Tamil Nadu,Tiruchirappalli,307,70,14,16,1,2019-20,Tiruchirappalli,614.0,exact,2722290.0,11.27727023939404,2.5713645496989668,0.5142729099397934,0.587740468502621,0.03673377928141381,0.31905411305502773,0.29221292461570186,0.3132010850490513,0.27683702569038077,0.1608862391589434,0.27243827751382105
Tamil Nadu,Tirunelveli,379,85,19,9,1,2019-20,Tirunelveli,628.0,exact,3077233.0,12.316259444767425,2.7622217752116915,0.617437808576731,0.2924705409047674,0.03249672676719637,0.34844897301290756,0.31711180999990707,0.37603029025810464,0.13775923045151278,0.14232883892769901,0.26433582853002624
Tamil Nadu,Tirupur,242,54,13,10,1,2019-20,Tiruppur,633.0,fuzzy,2479052.0,9.761796041390015,2.1782520092357887,0.5243940022234306,0.4033800017103312,0.040338000171033124,0.27617864178956886,0.24092817989727972,0.31936500506865306,0.1899997122555988,0.17667196976908917,0.24062870175603795
Tamil Nadu,Tiruvanamalai,410,81,18,9,1,2019-20,Tiruvannamalai,606.0,fuzzy,2464875.0,16.633703534662,3.2861706983112735,0.730260155180283,0.3651300775901415,0.04057000862112683,0.47059717603761414,0.3854652304606088,0.44474104808929094,0.1719832648714438,0.1776881180587251,0.3300949675035366
Tamil Nadu,Toothukudi,253,48,12,7,1,2019-20,Thoothukkudi,627.0,fuzzy,1750176.0,14.455689027846342,2.742581317536065,0.6856453293840162,0.3999597754740095,0.05713711078200135,0.4089772563281799,0.3145495517293856,0.4175698485596462,0.18838872014395508,0.2502485464319017,0.3159467846386137
Tamil Nadu,Vellore,454,99,20,12,1,2019-20,Vellore,605.0,exact,3936331.0,11.533582922777581,2.51503239946031,0.5080873534263252,0.3048524120557951,0.025404367671316257,0.32630565656916843,0.28486393508454766,0.3094339742909185,0.14359132908284392,0.11126579548315423,0.23509213810212654
Tamil Nadu,Viluppuram,557,88,22,11,1,2019-20,Viluppuram,607.0,exact,3458873.0,16.103511172569792,2.5441812983593213,0.6360453245898303,0.31802266229491516,0.02891115111771956,0.4555970873419504,0.28866664724706875,0.3873625889126314,0.1497947693752657,0.12662477055387694,0.28160917268615865
Tamil Nadu,Virudhunagar,245,47,11,10,1,2019-20,Virudhunagar,625.0,exact,1942288.0,12.61398927450512,2.4198265138846553,0.5663423755900258,0.5148567050818417,0.05148567050818416,0.35687228155659717,0.27244354897403106,0.3449122890117223,0.24250737618039483,0.2254964248350399,0.2884463841115571
Uttar Pradesh,Agra,395,75,16,0,2,2019-20,Agra,146.0,exact,4418797.0,8.939084551745644,1.697294535141578,0.36208950083020336,0.0,0.04526118760377542,0.25290266461986954,0.17818334542754577,0.22051876027879,0.0,0.19823449685513955,0.16996785343626897
Uttar Pradesh,Aligarh,333,53,13,0,4,2019-20,Aligarh,143.0,exact,3673889.0,9.06396464346092,1.442612991301588,0.35384846956454047,0.0,0.10887645217370476,0.25643574541465847,0.14495805593426658,0.2154998298929158,0.0,0.4768559964658704,0.21874992554154224
Uttar Pradesh,Allahabad,562,84,19,0,6,2019-20,Prayagraj,175.0,crosswalk,5954391.0,9.438412761271472,1.4107236155637075,0.3190922463775053,0.0,0.10076597254026481,0.2670295513248722,0.14079782616388045,0.19433268963724723,0.0,0.4413337988721264,0.20869877319962526
Uttar Pradesh,Ambedkar Nagar,272,28,10,0,1,2019-20,Ambedkar Nagar,178.0,exact,2397888.0,11.343315450930152,1.167694237595751,0.41703365628419675,0.0,0.04170336562841968,0.3209226500272621,0.10909265696862042,0.2539806999856844,0.0,0.18265198374569622,0.17332959814545262
Uttar Pradesh,Auraiya,165,26,7,0,2,2019-20,Auraiya,162.0,exact,1379545.0,11.96046522585345,1.884679368922362,0.5074136762483282,0.0,0.14497533607095095,0.3383829192130117,0.20262922892245708,0.30902369325327617,0.0,0.6349615271701903,0.29699947371178703
Uttar Pradesh,Azamgarh,493,77,19,0,4,2019-20,Azamgarh,191.0,exact,4613913.0,10.685073602384788,1.668865451082411,0.41179796844890654,0.0,0.08669430914713823,0.30229981270004136,0.17447453899558837,0.25079207565938455,0.0,0.3797028682595446,0.22145385912291177
Uttar Pradesh,Bagpat,200,24,7,0,1,2019-20,Baghpat,139.0,fuzzy,1303048.0,15.348628753507162,1.8418354504208594,0.5372020063727506,0.0,0.07674314376753581,0.4342401157023489,0.19703988949182588,0.3271653008247516,0.0,0.3361188536416157,0.2589128319321084
Uttar Pradesh,Bahraich,320,56,14,0,2,2019-20,Bahraich,180.0,exact,3487731.0,9.175019518420429,1.605628415723575,0.40140710393089374,0.0,0.05734387199012768,0.2595776861395397,0.16622475075096352,0.24446385968934584,0.0,0.25115411710364133,0.18428408273669808
Uttar Pradesh,Ballia,367,81,9,0,2,2019-20,Ballia,193.0,exact,3239774.0,11.327950653348042,2.5001743948806308,0.27779715498673674,0.0,0.06173270110816372,0.32048795246652567,0.28292558691840625,0.1691832657014179,0.0,0.2703762669865244,0.20859461441457486
Uttar Pradesh,Balrampur,215,27,9,0,3,2019-20,Balrampur,182.0,exact,2148665.0,10.006213160264629,1.2565942108239303,0.41886473694131005,0.0,0.1396215789804367,0.2830936385416725,0.12069038526065078,0.2550958597336232,0.0,0.6115131954027269,0.25407861578773466
Uttar Pradesh,Banda,277,52,4,0,2,2019-20,Banda,170.0,exact,1799410.0,15.393934678589092,2.889836112948133,0.22229508561139485,0.0,0.11114754280569743,0.4355219012263543,0.33376014364378614,0.1353815467797273,0.0,0.48680289650496555,0.27829329763096666
Uttar Pradesh,Barabanki,350,56,19,0,3,2019-20,Bara Banki,176.0,fuzzy,3260699.0,10.733894787590023,1.7174231660144035,0.5826971456120298,0.0,0.09200481246505733,0.3036810512101853,0.1808092898826067,0.3548726264466049,0.0,0.40296175758633346,0.24846494502514607
Uttar Pradesh,Bareilly,411,81,6,0,2,2019-20,Bareilly,150.0,exact,4448359.0,9.239362200757627,1.8208962001493134,0.13488120001106027,0.0,0.04496040000368676,0.26139805552050605,0.19430819310914085,0.08214498057291772,0.0,0.19691711033214723,0.14695366790694236
Uttar Pradesh,Basti,273,39,14,0,3,2019-20,Basti,185.0,exact,2464464.0,11.077459439456206,1.5824942056366011,0.5680748430490362,0.0,0.12173032351050776,0.3134011087197865,0.1632067039158895,0.34596739161869755,0.0,0.5331532536080869,0.2711456915724921
Uttar Pradesh,Bijnor,343,64,7,0,2,2019-20,Bijnor,134.0,exact,3682713.0,9.31378578781458,1.7378492432073855,0.1900772609758078,0.0,0.0543077888502308,0.2635036316976099,0.18347403864184653,0.11576033508695653,0.0,0.23785671052835236,0.16011894319095304
Uttar Pradesh,Budaun,291,56,9,0,2,2019-20,Budaun,149.0,exact,3681896.0,7.903536656114132,1.5209555077058123,0.24443927802414844,0.0,0.05431983956092187,0.22360516545978326,0.15517847767318024,0.14886774244969045,0.0,0.23790949011053003,0.15311217513863679
Uttar Pradesh,Bulandshahar,344,71,10,0,4,2019-20,Bulandshahr,142.0,fuzzy,3499171.0,9.830899947444696,2.02905202403655,0.2857819752164156,0.0,0.11431279008656622,0.278133714691688,0.2214638220726226,0.17404615914091445,0.0,0.5006660148932419,0.23486194215969342
Uttar Pradesh,Chandauli,248,30,4,0,4,2019-20,Chandauli,196.0,exact,1952756.0,12.6999993854839,1.5362902482440202,0.20483869976586938,0.0,0.20483869976586938,0.35930566118567075,0.1571790199425737,0.12475030628041041,0.0,0.8971504888475571,0.30767709525124237
Uttar Pradesh,Chitrakoot,134,28,6,0,1,2019-20,Chitrakoot,171.0,exact,991730.0,13.511742107226766,2.8233490970324584,0.6050033779355268,0.0,0.1008338963225878,0.38227131232435096,0.3250863688659387,0.368457507221082,0.0,0.4416312907747068,0.30348929583721573
Uttar Pradesh,Deoria,320,77,16,0,2,2019-20,Deoria,190.0,exact,3100946.0,10.31943155411284,2.4831132177084028,0.5159715777056421,0.0,0.06449644721320526,0.29195514622219887,0.28069981687595846,0.3142356030590782,0.0,0.28248089453992425,0.23387429213943195
Uttar Pradesh,Etah,191,34,4,0,2,2019-20,Etah,201.0,exact,1774480.0,10.763716694468238,1.9160542806906813,0.2254181506694919,0.0,0.11270907533474595,0.3045247662091751,0.206722342662114,0.1372835473439594,0.0,0.49364208106036694,0.2284345474551231
Uttar Pradesh,Etawah,169,34,8,0,3,2019-20,Etawah,161.0,exact,1581810.0,10.68396330785619,2.1494364051308312,0.5057497423837249,0.0,0.18965615339389688,0.3022684004851585,0.23716894876542963,0.30801032878905693,0.0,0.8306541240730556,0.3356203604225402
Uttar Pradesh,Faizabad,255,40,5,0,4,2019-20,Ayodhya,177.0,crosswalk,2470996.0,10.3197253253344,1.6187804431897097,0.2023475553987137,0.0,0.16187804431897096,0.29196345753464825,0.16794054025575947,0.12323315633195536,0.0,0.7089918397277859,0.2584257987700298
Uttar Pradesh,Farrukhabad,192,31,8,0,3,2019-20,Farrukhabad,159.0,exact,1885204.0,10.184574189318504,1.64438437431705,0.424357257888271,0.0,0.15913397170810162,0.28813979055544425,0.1712807823912726,0.2584408998611388,0.0,0.6969733779474264,0.28296697015105643
Uttar Pradesh,Fatehpur,321,47,11,0,2,2019-20,Fatehpur,172.0,exact,2632733.0,12.192653033938496,1.785217110888191,0.41781677063340644,0.0,0.07596668556971026,0.3449519269248235,0.18965356422758306,0.25445763015087364,0.0,0.3327181297913613,0.2243562502189283
Uttar Pradesh,Firozabad,220,19,3,0,3,2019-20,Firozabad,147.0,exact,2498156.0,8.806495671207083,0.7605609897860662,0.12008857733464204,0.0,0.12008857733464204,0.2491514884235755,0.0559787963532847,0.07313601785404188,0.0,0.5259627501244919,0.1808458105510788
Uttar Pradesh,Gautam Buddha Nagar,128,37,5,0,2,2019-20,Gautam Buddha Nagar,141.0,exact,1648115.0,7.766448336432833,2.244988972250116,0.30337688814190755,0.0,0.12135075525676302,0.21972669209542847,0.24963456231754025,0.18476176502467143,0.0,0.5314908243660181,0.23712276876073166
Uttar Pradesh,Ghaziabad,146,66,4,0,3,2019-20,Ghaziabad,140.0,exact,4681645.0,3.1185619584569095,1.409760885329836,0.0854400536563537,0.0,0.06408004024226528,0.08822968666538607,0.14067223013425842,0.05203446845946438,0.0,0.2806571194526711,0.11231870094235599
Uttar Pradesh,Ghazipur,418,12,6,0,2,2019-20,Ghazipur,195.0,exact,3620268.0,11.54610653133967,0.3314671731485072,0.1657335865742536,0.0,0.05524452885808454,0.3266599718189766,0.0,0.10093461689476127,0.0,0.2419594350473501,0.1339108047522176
Uttar Pradesh,Gonda,322,52,16,0,2,2019-20,Gonda,183.0,exact,3433919.0,9.377041217337974,1.5143047928620332,0.465939936265241,0.0,0.058242492033155124,0.2652932407549508,0.15431083755018554,0.28376546923897633,0.0,0.2550898841818925,0.191691886345201
Uttar Pradesh,Gorakhpur,529,91,9,0,2,2019-20,Gorakhpur,188.0,exact,4440895.0,11.91201323156706,2.0491364916306285,0.2026618508206116,0.0,0.045035966849024806,0.33701212577323136,0.2240840050669227,0.12342456767263028,0.0,0.19724807724569035,0.17635375515169496
Uttar Pradesh,Hamirpur,214,40,4,0,2,2019-20,Hamirpur,168.0,exact,1104285.0,19.379055225779577,3.6222533132298276,0.36222533132298274,0.0,0.18111266566149137,0.5482680777930645,0.42930995515468723,0.2206014833950557,0.0,0.7932354419375434,0.3982829916560701
Uttar Pradesh,Hardoi,433,62,8,0,2,2019-20,Hardoi,155.0,exact,4092845.0,10.5794380192751,1.5148387002195294,0.1954630580928425,0.0,0.04886576452321063,0.29931119341889845,0.15438049012982652,0.11904037855863542,0.0,0.21402178680111267,0.15735076978169463
Uttar Pradesh,Hathras,194,27,7,0,2,2019-20,Hathras,144.0,exact,1564708.0,12.39847946070449,1.7255615744279444,0.44736781559243005,0.0,0.12781937588355144,0.3507751240852241,0.18187101179412585,0.2724547269580592,0.0,0.5598220243010198,0.2729845774276858
Uttar Pradesh,Jalaun,286,41,7,0,2,2019-20,Jalaun,165.0,exact,1689974.0,16.923337282112033,2.4260728271559207,0.4142075558558889,0.0,0.11834501595882539,0.478791431956096,0.27325843160578506,0.25225955601038297,0.0,0.5183263174463039,0.3045271474037136
Uttar Pradesh,Jaunpur,507,83,22,0,2,2019-20,Jaunpur,194.0,exact,4494204.0,11.281196848207157,1.8468231526650771,0.48951938986303245,0.0,0.04450176271482113,0.3191652038301523,0.19769057602557225,0.29812576376150257,0.0,0.19490837532074645,0.2019779837875947
Uttar Pradesh,Jhansi,338,49,8,0,2,2019-20,Jhansi,166.0,exact,1998603.0,16.911812901311563,2.4517125211960553,0.40027959529731516,0.0,0.10006989882432879,0.4784653866439993,0.27660333930564496,0.24377718745634736,0.0,0.43828514217180703,0.28742621111555977
Uttar Pradesh,Jyotiba Phule Nagar,175,32,8,0,2,2019-20,Amroha,137.0,crosswalk,1840221.0,9.509727364267661,1.7389215751803724,0.4347303937950931,0.0,0.10868259844877327,0.26904716879113977,0.18361393311436383,0.2647583188007409,0.0,0.47600695785995273,0.23868527571323944
Uttar Pradesh,Kannauj,191,34,11,0,2,2019-20,Kannauj,160.0,exact,1656616.0,11.52952766362271,2.052376652163205,0.6640042109939781,0.0,0.12072803836254148,0.3261909260461429,0.22450671049769858,0.40439003365897713,0.0,0.5287634551398755,0.2967702250685388
Uttar Pradesh,Kanpur Dehat,240,31,8,0,2,2019-20,Kanpur Dehat,163.0,exact,1796184.0,13.36166005264494,1.7258810901333046,0.44538866842149805,0.0,0.11134716710537451,0.3780252229965622,0.18191269523002848,0.2712493921456923,0.0,0.48767720901644823,0.2637729038777462
Uttar Pradesh,Kanpur Nagar,390,90,10,0,5,2019-20,Kanpur Nagar,164.0,exact,4581268.0,8.512926988772541,1.9645216127936633,0.21828017919929593,0.0,0.10914008959964797,0.2408459061677123,0.2130453023701807,0.13293639942637558,0.0,0.47801067302764216,0.21296765619838215
Uttar Pradesh,Kashi Ram Nagar,170,31,7,0,1,2019-20,Kasganj,202.0,crosswalk,1436719.0,11.832515613700382,2.1576940236747757,0.48722123115236865,0.0,0.06960303302176696,0.3347629962037511,0.2382462226130391,0.2967261454112397,0.0,0.3048466679984047,0.23491640644528694
Uttar Pradesh,Kaushambi,175,36,5,0,1,2019-20,Kaushambi,174.0,exact,1599596.0,10.940262416260106,2.2505682684877932,0.3125789261788602,0.0,0.06251578523577203,0.3095195599388846,0.2503624271241948,0.19036596513346896,0.0,0.273806011017782,0.20481079264286609
Uttar Pradesh,Kushinagar,368,57,16,0,1,2019-20,Kushinagar,189.0,exact,3564544.0,10.323901177822465,1.5990825193909797,0.44886526860097675,0.0,0.028054079287561047,0.2920815998584151,0.16537078505967606,0.2733667017053616,0.0,0.122870975922867,0.17073801250926396
Uttar Pradesh,Lakhimpur Kheri,386,60,14,0,2,2019-20,Kheri,153.0,crosswalk,4021243.0,9.599021993945653,1.4920759576081326,0.34815105677523095,0.0,0.04973586525360442,0.271573473319426,0.15141090426380152,0.21203000709436903,0.0,0.2178326452790841,0.17056940599133613
Uttar Pradesh,Lalitpur,197,27,4,0,2,2019-20,Lalitpur,167.0,exact,1221592.0,16.126497226569917,2.2102305843522223,0.3274415680521811,0.0,0.16372078402609055,0.456247403856139,0.24510004645583028,0.19941757075268102,0.0,0.7170626526696312,0.3235655347468563
Uttar Pradesh,Lucknow,306,80,17,0,9,2019-20,Lucknow,157.0,exact,4589838.0,6.666901969089106,1.7429809069514,0.37038344272717255,0.0,0.1960853520320325,0.18861856188761847,0.18414350613017055,0.22556991415304065,0.0,0.8588126639763757,0.2914289292294411
Uttar Pradesh,Maharajganj,291,40,12,0,1,2019-20,Mahrajganj,187.0,fuzzy,2684703.0,10.839187798426865,1.489922721433246,0.4469768164299738,0.0,0.03724806803583115,0.3066599785099932,0.15112999700142465,0.27221660171450146,0.0,0.16313871590265294,0.17862905862571446
Uttar Pradesh,Mahoba,150,17,4,0,2,2019-20,Mahoba,169.0,exact,875958.0,17.12410869014268,1.9407323182161702,0.45664289840380473,0.0,0.22832144920190237,0.4844716136096545,0.2099417944078028,0.2781034125961622,0.0,1.0,0.3945033641227239
Uttar Pradesh,Mainpuri,206,46,10,0,2,2019-20,Mainpuri,148.0,exact,1868529.0,11.024715163639419,2.461829599647637,0.5351803477494864,0.0,0.10703606954989726,0.3119088789707228,0.27792319489985795,0.32593407580362566,0.0,0.46879550705394457,0.2769123313456302
Uttar Pradesh,Mathura,205,37,7,0,3,2019-20,Mathura,145.0,exact,2547184.0,8.048103317231893,1.452584501158927,0.2748132840030402,0.0,0.11777712171558867,0.22769521445755675,0.14625892091529294,0.16736603673275702,0.0,0.5158390599187181,0.21143184640486495
Uttar Pradesh,Maunathbhanjan,225,43,6,0,2,2019-20,Mau,192.0,crosswalk,2205968.0,10.199603983376006,1.9492576501563033,0.27198943955669347,0.0,0.09066314651889783,0.28856501026824893,0.2110539936565838,0.16564626668943686,0.0,0.3970855424920035,0.21247016262125462
Uttar Pradesh,Meerut,280,57,12,0,2,2019-20,Meerut,138.0,exact,3443689.0,8.130815529509198,1.6552017327929438,0.34846352269325137,0.0,0.05807725378220855,0.23003529064326075,0.17269199523966006,0.21222030423558205,0.0,0.2543661753427792,0.17386275309225643
Uttar Pradesh,Mirzapur,263,38,16,0,2,2019-20,Mirzapur,199.0,exact,2496970.0,10.532765712042996,1.5218444755043112,0.6407766212649731,0.0,0.08009707765812164,0.29799075050389645,0.1552944507900775,0.3902440303101905,0.0,0.3508083797562646,0.23886752227208582
Uttar Pradesh,Moradabad,267,60,7,0,2,2019-20,Moradabad,135.0,exact,4772006.0,5.595131271838301,1.2573328700760225,0.14668883484220263,0.0,0.04191109566920075,0.15829625498614808,0.12078674939885103,0.08933603413513959,0.0,0.18356179770100878,0.11039616724422949
